Geo Point;Geo Shape;gml_id;objectid;circ_apaisee;type_agt_velo;sens;jalonnement;c_insee;annee_mes;etat
48.0880424414, -1.65184823947;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.652163262033999, 48.08804825261814], [-1.651533216903018, 48.08803663012936]]]}";circ_apais_amgt_velo.332;332;zone de rencontre;;;;35238;;
48.0846190487, -1.65595403331;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.66090972081557, 48.08469126524817], [-1.659160642101813, 48.084673812479394], [-1.657551288810708, 48.08464932162073], [-1.656891875501822, 48.084636619895726], [-1.65491359847076, 48.08460355940603], [-1.653942478509643, 48.08458373089903], [-1.650998477365685, 48.084537090772564]]]}";circ_apais_amgt_velo.336;336;;bande cyclable;double-sens;non;35238;1993;
48.1333421496, -1.67449019113;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.673861434863145, 48.13235919750411], [-1.674438769700957, 48.13281846435986], [-1.674447015238674, 48.13389391801233], [-1.674716179125303, 48.13398412309221], [-1.675135664158821, 48.133990061503766], [-1.675168656866416, 48.134126642653044]]]}";circ_apais_amgt_velo.1622;1622;zone de rencontre;;;;35238;;
48.1098555553, -1.66617981987;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.666700438723073, 48.109850289890474], [-1.665659201012574, 48.109860820659634]]]}";circ_apais_amgt_velo.2757;2757;;;;;35238;;R
48.1169460476, -1.66548871591;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.665470363565748, 48.117565975081064], [-1.665507068248093, 48.11632612010844]]]}";circ_apais_amgt_velo.3593;3593;zone 30;;;;35238;;
48.1404901776, -1.65744555638;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.657585682075101, 48.14048496716747], [-1.657305430685867, 48.14049538794362]]]}";circ_apais_amgt_velo.1065;1065;zone de rencontre;;;;35238;;
48.1124141502, -1.68024929179;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.680212650526842, 48.11241403635997], [-1.680285933046013, 48.11241426403873]]]}";circ_apais_amgt_velo.486;486;zone 30;;;;35238;;
48.1025852255, -1.70073543755;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.701274841289883, 48.1024397663005], [-1.700236928658449, 48.10272009515641], [-1.700194630124489, 48.102719481706735]]]}";circ_apais_amgt_velo.487;487;zone de rencontre;;;;35238;;
48.1140907799, -1.67477643363;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.67511712989982, 48.11351285400566], [-1.674435737356289, 48.11466870583073]]]}";circ_apais_amgt_velo.2788;2788;;;;;35238;;P
48.1170194034, -1.65564859775;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.655140395041671, 48.11714844044858], [-1.655153158367912, 48.117130599145526], [-1.656107233293827, 48.116916485891], [-1.656163830682643, 48.116897935584305]]]}";circ_apais_amgt_velo.3136;3136;;bande cyclable;;;35238;;R
48.1107319344, -1.67924380856;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.679234997374931, 48.11054216056622], [-1.679252619745761, 48.11092170818144]]]}";circ_apais_amgt_velo.1100;1100;aire piétonne;;;;35238;;
48.1023900439, -1.66076407275;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.661378517554879, 48.10276533224237], [-1.660911062108907, 48.10249005601957], [-1.660156986761102, 48.1020028313421]]]}";circ_apais_amgt_velo.121;121;;bande cyclable;double-sens;oui;35238;1997;P
48.0975756716, -1.64600839521;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.645842372364117, 48.09753402871897], [-1.645846968795611, 48.09753506117843], [-1.64617439062182, 48.0976174297527]]]}";circ_apais_amgt_velo.2331;2331;zone 30;;;;35238;;
48.1255075927, -1.67318605129;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.673384008788871, 48.125489733891534], [-1.673034092595669, 48.125522513599556], [-1.672988459099793, 48.12551499657486]]]}";circ_apais_amgt_velo.2769;2769;zone 30;;;;35238;;P
48.0987388869, -1.68708897319;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.686457627965165, 48.09950800310805], [-1.686896804631016, 48.098829603856686], [-1.687009411717247, 48.09868912916114], [-1.687352923240065, 48.098441381383864], [-1.687871388272468, 48.09812351194804]]]}";circ_apais_amgt_velo.1105;1105;zone 30;;;;35238;;P
48.1067995808, -1.67965002693;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.680176792481845, 48.10621624067771], [-1.680089457951026, 48.10640465002135], [-1.680016821783951, 48.106535839072045], [-1.679884879552275, 48.106644125463276], [-1.679670579319926, 48.10680306685015], [-1.679436322978748, 48.106989128742704], [-1.67916783237462, 48.107181578929705], [-1.679081067658382, 48.10726671243791], [-1.679039761403953, 48.10731722281006]]]}";circ_apais_amgt_velo.18;18;;bande cyclable;contre-sens vélo;non;35238;2012;
48.1452642756, -1.66610134746;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.671768691785731, 48.13920505661181], [-1.67187315578647, 48.1406907622538], [-1.671877230728316, 48.14112867012423], [-1.671847286557238, 48.141473713426734], [-1.671730108319453, 48.14196899401769], [-1.671464317726854, 48.142691431485844], [-1.670990905223084, 48.14354030857264], [-1.66981329948505, 48.14469670186282], [-1.668423658747696, 48.14610843417467], [-1.668047918355445, 48.14626672303763], [-1.666986021822999, 48.146459995405934], [-1.664775564383005, 48.146892935311804], [-1.663749320518328, 48.14699154580518], [-1.65704979943179, 48.147262895860386]]]}";circ_apais_amgt_velo.760;760;;piste cyclable;double-sens;non;0;2015;
48.102053757, -1.63928367164;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.639274481355903, 48.10208607490524], [-1.63927578505648, 48.102070612553575], [-1.639296602152862, 48.102022377305545]]]}";circ_apais_amgt_velo.24;24;zone 30;;;;35238;;
48.0925931282, -1.6846168709;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.683687404629781, 48.092544251407254], [-1.68554633716822, 48.092642004999504]]]}";circ_apais_amgt_velo.4034;4034;zone 30;;;;;;
48.0906041283, -1.68856172516;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.689080614520805, 48.09061394666622], [-1.688042835795333, 48.09059430987892]]]}";circ_apais_amgt_velo.4043;4043;zone 30;;;;;;
48.1091414181, -1.66051606291;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.664770484977245, 48.10888451535284], [-1.662078745290035, 48.108958937165184], [-1.659604243573623, 48.10914033895238], [-1.658657738489614, 48.10920971134844], [-1.656301328992725, 48.109725950386235]]]}";circ_apais_amgt_velo.4004;4004;zone de rencontre;;;;;;
48.1081528453, -1.65421739226;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.653083615059602, 48.10780572072493], [-1.654054518793985, 48.10763899161683], [-1.654141732470261, 48.107647046177604], [-1.655024503483737, 48.109186830008916]]]}";circ_apais_amgt_velo.4006;4006;zone de rencontre;;;;;;
48.1104648723, -1.66955312346;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.669551389067932, 48.11034039065894], [-1.669554857859689, 48.11058935389172]]]}";circ_apais_amgt_velo.4015;4015;zone 30;;;;;;
48.0920576212, -1.6847533055;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.684145833873063, 48.092091772406484], [-1.684901551468259, 48.092060971631184], [-1.685357868924671, 48.09199279436806]]]}";circ_apais_amgt_velo.4047;4047;zone 30;;;;;;
48.1153943967, -1.65052748301;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.652546587342904, 48.1150027533337], [-1.649396309372101, 48.11563609633805], [-1.64849567670348, 48.11568682578413]]]}";circ_apais_amgt_velo.4063;4063;zone 30;;;;;;
48.1184600835, -1.65774025787;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.659864079365057, 48.118248787392034], [-1.658840341632816, 48.11840168730119], [-1.657457247083085, 48.11847737301876], [-1.655610739564572, 48.1186242379645]]]}";circ_apais_amgt_velo.4064;4064;zone 30;;;;;;
48.0867798012, -1.68234559606;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.682363840579653, 48.086980825875926], [-1.682311463156599, 48.08697989435413], [-1.682260123631076, 48.08697288327212], [-1.682211379905561, 48.08696000579386], [-1.682166714488716, 48.08694165206619], [-1.682127485359858, 48.08691838130784], [-1.682094883570211, 48.0868908992069], [-1.682069898196498, 48.086860042227016], [-1.682053290629838, 48.08682674621509], [-1.682045564320597, 48.08679202420498], [-1.682046954822102, 48.08675693077942], [-1.682057419065168, 48.086722532771056], [-1.682076640304429, 48.08668987481998], [-1.682104032050385, 48.08665994857724], [-1.682138763765502, 48.08663366462623], [-1.682179780792464, 48.086611820133726], [-1.682225836304381, 48.0865950804287], [-1.682275529301775, 48.08658395312587], [-1.682327351951745, 48.08657877628589], [-1.682379728968364, 48.08657970780052], [-1.682431068119354, 48.08658671882972], [-1.682479811547394, 48.08659959621587], [-1.682524475439808, 48.08661794987787], [-1.682563705859265, 48.08664122044769], [-1.682596307740752, 48.08666870241717], [-1.682621293336369, 48.08669955928394], [-1.682637901146774, 48.08673285431698], [-1.682645626505402, 48.08676757634231], [-1.68264423775025, 48.08680266972044], [-1.682633773963199, 48.08683706867938], [-1.682614553021399, 48.08686972672255], [-1.682587161459973, 48.08689965308555], [-1.682552428454249, 48.086925937225104], [-1.682511412675372, 48.086947781794464], [-1.682465356941536, 48.086964521612614], [-1.682415663618925, 48.08697564899658], [-1.682363840579653, 48.086980825875926]]]}";circ_apais_amgt_velo.34;34;;bande cyclable;double-sens;oui;35238;1993;
48.0929045626, -1.67788316877;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.677482048897101, 48.09388763029734], [-1.678284288634199, 48.09192149483631]]]}";circ_apais_amgt_velo.4030;4030;zone 30;;;;;;
48.0912208154, -1.69045853399;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.690350890371571, 48.09217336979356], [-1.690566177602586, 48.09026826109117]]]}";circ_apais_amgt_velo.4040;4040;zone 30;;;;;;
48.1107895588, -1.66698354957;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.667095995535823, 48.11029317605892], [-1.666871103598882, 48.11128594144582]]]}";circ_apais_amgt_velo.4016;4016;zone 30;;;;;;
48.1069039794, -1.65981946259;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.65894967123953, 48.106873083415955], [-1.660598376601482, 48.10693369520843], [-1.660681417599715, 48.106895574071274]]]}";circ_apais_amgt_velo.4011;4011;zone de rencontre;;;;;;
48.1303802918, -1.6857921247;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.684517750061072, 48.13061277755542], [-1.685320520075356, 48.13053884951258], [-1.685553521133041, 48.131672642258145], [-1.68567853314748, 48.1317671089242], [-1.685916297114334, 48.13176920394081], [-1.68669011397033, 48.131666994794514], [-1.686782276948764, 48.13161611781361], [-1.68676947103899, 48.131475273204416], [-1.686187038054303, 48.12903687600591], [-1.686119274323165, 48.12896895362074], [-1.685984048778907, 48.12893323134392], [-1.685105078500418, 48.12903972063696], [-1.684989286558527, 48.129121009648976], [-1.684953989085654, 48.12921669183392], [-1.685270287048801, 48.13047021253081]]]}";circ_apais_amgt_velo.4027;4027;zone 30;;;;;;
48.0920599829, -1.67798802653;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.677881439833487, 48.09197719979559], [-1.678094613229771, 48.09214276605059]]]}";circ_apais_amgt_velo.4053;4053;zone 30;;;;;;
48.0920041882, -1.68647477777;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.68585821643473, 48.09253178709733], [-1.685673943810908, 48.09180639034553], [-1.687187613170213, 48.0917694601409], [-1.687057756920996, 48.09268174699502]]]}";circ_apais_amgt_velo.4048;4048;zone 30;;;;;;
48.1354600686, -1.67752407398;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.677508630312025, 48.13544903854474], [-1.677539517642546, 48.13547109870518]]]}";circ_apais_amgt_velo.1587;1587;aire piétonne;;;;35238;;
48.090068892, -1.63810527882;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.638126838313206, 48.090061201480935], [-1.638083719333383, 48.09007658249601]]]}";circ_apais_amgt_velo.1960;1960;zone de rencontre;;;;35238;;
48.1294031642, -1.70565493001;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.705156958313299, 48.129470078307165], [-1.706152901699258, 48.12933625017636]]]}";circ_apais_amgt_velo.1963;1963;zone de rencontre;;;;35238;;
48.0885713037, -1.64997121826;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.650606847961507, 48.08856845541721], [-1.649994391088073, 48.08855862021739], [-1.649853391166455, 48.08858784243385], [-1.649693204610148, 48.08859369230752], [-1.649518503452337, 48.08858174753861], [-1.649339352527167, 48.088544302341965]]]}";circ_apais_amgt_velo.1967;1967;zone de rencontre;;;;35238;;
48.111032236, -1.70839480106;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.70828646845437, 48.11079154108002], [-1.708486576927229, 48.1112192070034], [-1.708422027357547, 48.111231407360876]]]}";circ_apais_amgt_velo.1968;1968;zone 30;;;;35238;;
48.1198709797, -1.71612179647;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.716008656880597, 48.11986994261822], [-1.716234936062699, 48.11987201671092]]]}";circ_apais_amgt_velo.1970;1970;zone 30;;;;35238;;
48.1073702367, -1.7033144878;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.702375803564642, 48.10773138206395], [-1.70229952948302, 48.107421871136246], [-1.704273253880001, 48.10723538585445], [-1.704349170887826, 48.107595765623756]]]}";circ_apais_amgt_velo.1445;1445;zone 30;;;;35238;;
48.1333686005, -1.66042919346;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.660455064756044, 48.13297502743611], [-1.66063388125606, 48.13312159326585], [-1.66065845447095, 48.13320727946148], [-1.660612396211125, 48.133276995244486], [-1.660468620772882, 48.133384009152174], [-1.660243399056276, 48.13359812433758], [-1.660086714706395, 48.13376486015776]]]}";circ_apais_amgt_velo.1452;1452;zone de rencontre;;;;35238;;
48.127402408, -1.74174155549;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.729857138712646, 48.12620080412212], [-1.730163922319153, 48.12612682713202], [-1.731043721198341, 48.12605130083587], [-1.732019216808745, 48.1260290509295], [-1.732890242922848, 48.126032549108906], [-1.732959097241035, 48.12602613821894], [-1.733179269304106, 48.12601929600159], [-1.733935893197109, 48.126017958758815], [-1.734976883922613, 48.12601086955896], [-1.735778401181161, 48.126013630107735], [-1.736449604644097, 48.12605155704396], [-1.73702488342758, 48.12611131095082], [-1.737815074622986, 48.12628141933263], [-1.738389130155065, 48.12642466384089], [-1.73933325269728, 48.126719552412105], [-1.739942248836472, 48.1268553897545], [-1.740516316820383, 48.12699862543667], [-1.741138010981774, 48.12717565684893], [-1.741667736514021, 48.127320713154845], [-1.742421937472941, 48.12748631504059], [-1.742926829759473, 48.12755490263537], [-1.744360170072081, 48.127650760390395], [-1.74492114133086, 48.127651460678464], [-1.745496994501927, 48.12771711149416], [-1.746214095377076, 48.12786633818288], [-1.746856293807036, 48.1280722956654], [-1.747361622861296, 48.12824217733654], [-1.748570160900841, 48.12860356500154], [-1.750019182745425, 48.12906230060262], [-1.751193374545478, 48.12943700433479], [-1.751854445404486, 48.12965407778925], [-1.752408536897569, 48.129869607910024], [-1.753080680347536, 48.130110059206835], [-1.753385313540397, 48.13025198420552]]]}";circ_apais_amgt_velo.512;512;;route partagée;double-sens;oui;35353;2015;
48.1351789325, -1.66710393648;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.667137365457858, 48.13503632197824], [-1.667079581799699, 48.135281232329994], [-1.667073046722512, 48.13532204527035]]]}";circ_apais_amgt_velo.1462;1462;zone 30;;;;35238;;
48.1051776787, -1.66528603674;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.666008759521983, 48.105673644272436], [-1.665838882258093, 48.10552126052195], [-1.664542881710336, 48.10470883992535]]]}";circ_apais_amgt_velo.1489;1489;;bande cyclable;double-sens;oui;35238;1997;R
48.0858787305, -1.66199943454;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.66196293258242, 48.08637852411925], [-1.661987312034405, 48.08581109316141], [-1.662004141163717, 48.08569074863356], [-1.662075327461743, 48.08546205320188], [-1.662043184458294, 48.08539208263004]]]}";circ_apais_amgt_velo.1492;1492;zone de rencontre;;;;35238;;
48.1146105074, -1.68009086832;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.680113915622258, 48.11463151459639], [-1.680067821013673, 48.11458950017209]]]}";circ_apais_amgt_velo.1559;1559;zone 30;;;;35238;;
48.1167071599, -1.71228101402;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.711977475187506, 48.1166266954744], [-1.712584552853222, 48.11678762427975]]]}";circ_apais_amgt_velo.1400;1400;zone 30;;;;35238;;
48.1326793065, -1.66075578033;"{""type"": ""MultiLineString"", ""coordinates"": [[[-1.660455064756044, 48.13297502743611], [-1.661002794970521, 48.13244382702133], [-1.661002560496508, 48.13236084901701]]]}";circ_apais_amgt_velo.1406;1406;zone de rencontre;;;;35238;;
