ap_timeo;ap_datemaj;equip_mobilier;equip_banc;equip_eclairage;equip_poubelle;access_pmr;access_li_ok;access_li_nok;Commune (nom);Coordonnées;Commune (code INSEE);Identifiant
1640;2015-06-30Z;;;;;;;;Rennes;48.133664, -1.684558;35238;1640
1646;2014-08-25Z;Poteau;NON;NON;NON;;;;Rennes;48.086632, -1.668834;35238;1646
1647;2015-01-20Z;Abri simple;OUI;OUI;OUI;OUI;37;;Rennes;48.087443, -1.674436;35238;1647
1652;2015-02-27Z;Abri simple;OUI;OUI;OUI;OUI;C4;;Rennes;48.132848, -1.69573;35238;1652
1653;2016-03-22Z;Abri simple;OUI;OUI;OUI;OUI;C4 12;;Rennes;48.133287, -1.69535;35238;1653
1658;2015-02-27Z;Poteau;NON;NON;NON;;;;Rennes;48.0865, -1.667379;35238;1658
1670;2018-03-15Z;Poteau;NON;NON;NON;OUI;12;;Rennes;48.12383, -1.70903;35238;1670
1671;2018-03-15Z;Poteau;NON;NON;NON;OUI;12;;Rennes;48.125667, -1.710339;35238;1671
1674;2018-03-16Z;Abri simple;OUI;OUI;OUI;OUI;12;;Rennes;48.133754, -1.702745;35238;1674
2002;2013-09-17Z;Abri simple;OUI;OUI;OUI;OUI;41 35 C1;;Cesson-Sévigné;48.130233, -1.627664;35051;2002
2006;2014-08-12Z;Abri simple;OUI;NON;OUI;OUI;31;;Cesson-Sévigné;48.125255, -1.596592;35051;2006
2008;2014-08-12Z;Abri simple;OUI;OUI;OUI;OUI;34 C6;;Cesson-Sévigné;48.123628, -1.604384;35051;2008
2013;2014-08-12Z;Abri simple;OUI;NON;OUI;OUI;34 31 C6;;Cesson-Sévigné;48.116419, -1.607397;35051;2013
2031;2015-04-15Z;Poteau;NON;NON;NON;OUI;31;;Cesson-Sévigné;48.123895, -1.593417;35051;2031
2032;2013-09-17Z;Abri simple;OUI;OUI;OUI;OUI;11 34;;Cesson-Sévigné;48.106229, -1.621342;35051;2032
2033;2014-08-12Z;Abri auvent;OUI;OUI;OUI;OUI;11 34;;Cesson-Sévigné;48.10133, -1.623467;35051;2033
2041;2015-02-10Z;Abri simple;OUI;OUI;OUI;OUI;C6;;Cesson-Sévigné;48.120514, -1.599543;35051;2041
2045;2012-03-27Z;Abri simple;OUI;OUI;OUI;OUI;64 164 34;;Cesson-Sévigné;48.127387, -1.628256;35051;2045
2048;2014-08-12Z;Poteau;NON;NON;NON;OUI;34;;Cesson-Sévigné;48.124466, -1.617618;35051;2048
2052;2015-06-18Z;Abri simple;OUI;OUI;OUI;;;;Cesson-Sévigné;48.131149, -1.597037;35051;2052
2066;2014-08-12Z;Abri simple;OUI;OUI;OUI;OUI;34 31;;Cesson-Sévigné;48.118312, -1.604191;35051;2066
2068;2014-08-12Z;Poteau;NON;NON;NON;OUI;34 31;;Cesson-Sévigné;48.123149, -1.60173;35051;2068
2073;2012-03-20Z;Poteau;NON;NON;NON;OUI;50;;Cesson-Sévigné;48.145118, -1.608407;35051;2073
2074;2014-08-12Z;Abri simple;OUI;OUI;OUI;OUI;34;;Cesson-Sévigné;48.123547, -1.611239;35051;2074
2079;2012-03-27Z;Abri simple;OUI;OUI;OUI;NON;;64;Cesson-Sévigné;48.12886, -1.605971;35051;2079
2086;2012-03-20Z;Abri double;OUI;OUI;OUI;OUI;67 167 C6;;Cesson-Sévigné;48.114279, -1.600415;35051;2086
2106;2011-12-15Z;Poteau;NON;NON;NON;OUI;67;;Cesson-Sévigné;48.116039, -1.582351;35051;2106
2118;2013-02-06Z;Abri simple;OUI;OUI;OUI;;;;Cesson-Sévigné;48.108409, -1.608651;35051;2118
2205;2011-08-25Z;Abri simple;OUI;OUI;OUI;NON;;C6 13;Saint-Jacques-de-la-Lande;48.083243, -1.710049;35281;2205
2210;2016-12-27Z;Abri simple;OUI;OUI;OUI;OUI;57;;Saint-Jacques-de-la-Lande;48.093657, -1.699831;35281;2210
2212;2011-08-25Z;Abri simple;OUI;OUI;OUI;NON;;C6 13;Saint-Jacques-de-la-Lande;48.084407, -1.709256;35281;2212
2217;2011-12-15Z;Abri simple;OUI;OUI;OUI;OUI;37 13;;Saint-Jacques-de-la-Lande;48.090645, -1.695013;35281;2217
2218;2014-08-12Z;Abri simple;OUI;OUI;OUI;PARTIEL;C5;63;Saint-Jacques-de-la-Lande;48.092405, -1.69168;35281;2218
2220;2014-08-12Z;Abri simple;OUI;OUI;OUI;OUI;13;;Saint-Jacques-de-la-Lande;48.061591, -1.72464;35281;2220
2226;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;13;;Saint-Jacques-de-la-Lande;48.086645, -1.701446;35281;2226
2233;2014-08-12Z;Abri simple;OUI;NON;OUI;OUI;13 57;;Saint-Jacques-de-la-Lande;48.067424, -1.717305;35281;2233
2235;2015-04-15Z;Poteau;NON;NON;NON;OUI;13;;Saint-Jacques-de-la-Lande;48.062757, -1.720815;35281;2235
2242;2014-08-12Z;Poteau;NON;NON;NON;OUI;57;;Saint-Jacques-de-la-Lande;48.065059, -1.724639;35281;2242
2243;2014-08-12Z;Poteau;NON;NON;NON;OUI;57;;Saint-Jacques-de-la-Lande;48.066958, -1.722384;35281;2243
2245;2011-08-25Z;Abri simple;OUI;OUI;OUI;NON;;57;Saint-Jacques-de-la-Lande;48.077633, -1.712716;35281;2245
2266;2014-11-17Z;;NON;NON;NON;;;;Bruz;48.056515, -1.732068;35047;2266
2303;2014-08-12Z;Abri simple;OUI;OUI;OUI;OUI;91 57 157;;Bruz;48.02471, -1.757238;35047;2303
2304;2017-11-13Z;Abri simple;OUI;OUI;OUI;OUI;57 157 91;;Bruz;48.025756, -1.760778;35047;2304
2321;2011-08-29Z;Poteau;NON;NON;NON;OUI;57 157;;Bruz;48.0312, -1.759598;35047;2321
2329;2014-08-12Z;Abri simple;OUI;OUI;OUI;PARTIEL;91;63;Bruz;48.008586, -1.773845;35047;2329
2330;2014-08-12Z;Abri simple;OUI;NON;OUI;PARTIEL;91;63;Bruz;48.024043, -1.761602;35047;2330
2331;2014-12-09Z;Abri double;OUI;OUI;OUI;OUI;90 159 59 57 157;;Bruz;48.021416, -1.752313;35047;2331
2340;2011-08-25Z;Poteau;NON;NON;NON;OUI;159 57 59 91 90;;Bruz;48.025982, -1.734563;35047;2340
2361;2018-05-15Z;;;;;NON;;90;Bruz;48.024503, -1.744639;35047;2361
2379;2018-07-10Z;;;;;;;;Bruz;47.994352, -1.740199;35047;2379
2409;2011-08-25Z;Abri simple;OUI;NON;OUI;OUI;51;;Betton;48.172332, -1.637445;35024;2409
2412;2011-12-15Z;Poteau;NON;NON;NON;OUI;51 71;;Betton;48.162059, -1.647356;35024;2412
2420;2011-08-25Z;Abri simple;OUI;NON;OUI;NON;;51 151;Betton;48.180579, -1.652229;35024;2420
2423;2011-12-15Z;Poteau;NON;NON;NON;NON;;70;Betton;48.175419, -1.622928;35024;2423
2427;2011-12-15Z;Poteau;NON;NON;NON;NON;;70;Thorigné-Fouillard;48.17048, -1.621949;35334;2427
2431;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;51 71 94;;Betton;48.182984, -1.637374;35024;2431
2432;2014-08-19Z;Abri simple;OUI;OUI;OUI;OUI;51 94 71;;Betton;48.186271, -1.633356;35024;2432
2441;2011-12-15Z;Poteau;NON;NON;NON;NON;;78;Betton;48.184947, -1.649817;35024;2441
2457;2014-08-06Z;Poteau;NON;NON;NON;OUI;78;;Betton;48.17899, -1.660557;35024;2457
2505;2012-03-20Z;Abri double;OUI;OUI;NON;OUI;154 54 76;;Le Rheu;48.101535, -1.794453;35240;2505
2506;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;154 54;;Le Rheu;48.099251, -1.791133;35240;2506
2511;2012-03-20Z;Poteau;NON;NON;NON;NON;;54;Le Rheu;48.103559, -1.751287;35240;2511
2518;2012-03-20Z;Abri simple;OUI;NON;OUI;OUI;154 54;;Le Rheu;48.099326, -1.802088;35240;2518
2523;2012-03-20Z;Abri simple;OUI;OUI;OUI;OUI;55 56;;Le Rheu;48.0941, -1.774098;35240;2523
2526;2011-08-25Z;Abri double;OUI;OUI;OUI;OUI;56;;Le Rheu;48.080424, -1.774424;35240;2526
2539;2014-08-06Z;Poteau;NON;NON;NON;OUI;76;;Le Rheu;48.096488, -1.79816;35240;2539
2601;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;62;;Vern-sur-Seiche;48.038508, -1.602504;35352;2601
2602;2011-08-25Z;Abri double;OUI;OUI;OUI;OUI;62 73;;Vern-sur-Seiche;48.043401, -1.601647;35352;2602
2604;2011-08-25Z;Abri simple;OUI;OUI;OUI;NON;;62;Vern-sur-Seiche;48.049558, -1.606153;35352;2604
2617;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;62;;Vern-sur-Seiche;48.049484, -1.611106;35352;2617
2619;2014-08-12Z;Abri simple;OUI;OUI;OUI;OUI;73 75;;Vern-sur-Seiche;48.044566, -1.603907;35352;2619
2627;2016-12-27Z;Abri simple;OUI;OUI;OUI;NON;;73;Vern-sur-Seiche;48.031482, -1.599454;35352;2627
2630;2014-08-12Z;Abri simple;OUI;OUI;OUI;OUI;75;;Vern-sur-Seiche;48.045052, -1.598931;35352;2630
2701;2011-08-25Z;Abri double;OUI;OUI;OUI;NON;;59 72 63;Noyal-Châtillon-sur-Seiche;48.059075, -1.700988;35206;2701
2705;2011-08-25Z;Abri simple;OUI;NON;OUI;NON;;61;Noyal-Châtillon-sur-Seiche;48.02908, -1.659799;35206;2705
2706;2014-08-12Z;Abri simple;OUI;OUI;OUI;NON;;61;Noyal-Châtillon-sur-Seiche;48.038455, -1.670722;35206;2706
2707;2014-08-12Z;Abri auvent;OUI;OUI;OUI;OUI;91 61;;Noyal-Châtillon-sur-Seiche;48.040768, -1.671907;35206;2707
2708;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;91 61;;Noyal-Châtillon-sur-Seiche;48.042386, -1.665537;35206;2708
2732;2014-08-12Z;Poteau;NON;NON;NON;OUI;61;;Noyal-Châtillon-sur-Seiche;48.038628, -1.66691;35206;2732
2806;2012-03-20Z;Abri simple;OUI;OUI;OUI;OUI;C2;;Saint-Grégoire;48.159027, -1.685578;35278;2806
2822;2014-12-23Z;Poteau;NON;NON;NON;OUI;C2;;Saint-Grégoire;48.154762, -1.686676;35278;2822
2829;2011-12-15Z;Poteau;NON;NON;NON;OUI;71 51;;Saint-Grégoire;48.149378, -1.656411;35278;2829
2830;2011-08-25Z;Abri simple;OUI;NON;OUI;OUI;68 52;;Saint-Grégoire;48.134376, -1.694471;35278;2830
2833;2011-08-25Z;Abri simple;OUI;NON;OUI;OUI;78;;Saint-Grégoire;48.16014, -1.677217;35278;2833
2838;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;36 78;;Saint-Grégoire;48.153909, -1.6969;35278;2838
2842;2012-03-09Z;Abri simple;OUI;OUI;OUI;OUI;C2;;Saint-Grégoire;48.158103, -1.672049;35278;2842
2848;2013-07-25Z;Abri simple;OUI;NON;OUI;OUI;36 78;;Saint-Grégoire;48.151909, -1.684413;35278;2848
2857;2015-02-27Z;Abri simple;OUI;NON;OUI;OUI;78 36;;Saint-Grégoire;48.151199, -1.697275;35278;2857
2909;2014-08-12Z;Poteau;NON;NON;NON;OUI;91;;Chartres-de-Bretagne;48.036817, -1.712545;35066;2909
2919;2016-12-27Z;Abri simple;OUI;OUI;OUI;OUI;91 72;;Chartres-de-Bretagne;48.042237, -1.707374;35066;2919
2923;2011-08-25Z;Abri simple;OUI;NON;OUI;OUI;172 72;;Chartres-de-Bretagne;48.034735, -1.699894;35066;2923
2927;2014-08-12Z;Poteau;NON;NON;NON;OUI;72 172;;Chartres-de-Bretagne;48.033169, -1.707484;35066;2927
2942;2014-08-12Z;Poteau;NON;NON;NON;OUI;172;;Chartres-de-Bretagne;48.042032, -1.696207;35066;2942
3001;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;34 C1;;Chantepie;48.085047, -1.610381;35055;3001
3012;2015-04-07Z;Abri simple;OUI;OUI;OUI;OUI;13;;Chantepie;48.089016, -1.612677;35055;3012
3018;2014-08-12Z;Abri simple;OUI;NON;OUI;OUI;13;;Chantepie;48.085481, -1.627229;35055;3018
3019;2014-08-12Z;Poteau;NON;NON;NON;NON;;13;Chantepie;48.080508, -1.630849;35055;3019
3020;2014-08-12Z;Poteau;NON;NON;NON;NON;;13;Chantepie;48.080652, -1.630601;35055;3020
3022;2011-08-25Z;Poteau;NON;NON;NON;OUI;13;;Chantepie;48.091041, -1.615283;35055;3022
2710;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;91 61;;Noyal-Châtillon-sur-Seiche;48.047169, -1.661203;35206;2710
2711;2011-08-25Z;Abri simple;OUI;NON;OUI;NON;;61;Noyal-Châtillon-sur-Seiche;48.056658, -1.663721;35206;2711
2715;2014-08-12Z;Abri simple;OUI;OUI;OUI;OUI;61;;Noyal-Châtillon-sur-Seiche;48.078644, -1.661365;35206;2715
2724;2014-08-12Z;Poteau;NON;NON;NON;NON;;61;Noyal-Châtillon-sur-Seiche;48.028619, -1.659907;35206;2724
2727;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;61;;Noyal-Châtillon-sur-Seiche;48.038446, -1.666525;35206;2727
2728;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;161;;Noyal-Châtillon-sur-Seiche;48.042695, -1.666039;35206;2728
2734;2014-08-12Z;Abri double;OUI;OUI;OUI;OUI;61 161;;Noyal-Châtillon-sur-Seiche;48.034436, -1.663421;35206;2734
2749;2011-08-25Z;Abri simple;OUI;NON;OUI;NON;;72;Noyal-Châtillon-sur-Seiche;48.055865, -1.701124;35206;2749
2809;2014-12-23Z;Abri simple;OUI;NON;OUI;OUI;C2;;Saint-Grégoire;48.154339, -1.686723;35278;2809
2814;2012-03-20Z;Abri double;OUI;OUI;OUI;OUI;C2 78;;Saint-Grégoire;48.143099, -1.686451;35278;2814
2815;2012-03-20Z;Abri simple;OUI;NON;OUI;OUI;C2 12 14 78;;Saint-Grégoire;48.13715, -1.686401;35278;2815
2816;2012-03-20Z;Abri simple;OUI;OUI;OUI;OUI;C2;;Saint-Grégoire;48.138233, -1.686336;35278;2816
2821;2015-02-10Z;Abri simple;OUI;NON;OUI;OUI;36 78;;Saint-Grégoire;48.15366, -1.692124;35278;2821
2832;2012-03-09Z;Poteau;NON;NON;NON;OUI;78;;Saint-Grégoire;48.154635, -1.678763;35278;2832
2836;2014-12-23Z;Poteau;NON;NON;NON;OUI;C2;;Saint-Grégoire;48.156979, -1.687239;35278;2836
2837;2012-03-27Z;Poteau;NON;NON;NON;OUI;68;;Saint-Grégoire;48.17698, -1.721962;35278;2837
2843;2012-03-09Z;Poteau;NON;NON;NON;OUI;C2;;Saint-Grégoire;48.15835, -1.67217;35278;2843
2845;2014-12-23Z;;;;;;;;;;;
2846;2012-03-09Z;Poteau;NON;NON;NON;OUI;C2;;Saint-Grégoire;48.158993, -1.676337;35278;2846
2851;2014-09-01Z;Poteau;NON;NON;NON;OUI;78;;Saint-Grégoire;48.148089, -1.696862;35278;2851
2854;2015-02-27Z;Abri simple;OUI;OUI;OUI;OUI;78 14;;Saint-Grégoire;48.134628, -1.693705;35278;2854
2855;2015-02-27Z;Poteau;NON;NON;NON;OUI;36;;Saint-Grégoire;48.138277, -1.671885;35278;2855
2903;2011-08-25Z;Abri simple;OUI;NON;OUI;OUI;91;;Chartres-de-Bretagne;48.033355, -1.71163;35066;2903
2906;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;72;;Chartres-de-Bretagne;48.045906, -1.710086;35066;2906
2912;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;72 172;;Chartres-de-Bretagne;48.035455, -1.70627;35066;2912
3007;2018-03-16Z;Abri simple;OUI;OUI;OUI;OUI;13 C1;;Chantepie;48.089998, -1.623012;35055;3007
3009;2011-08-25Z;Abri simple;OUI;NON;OUI;OUI;13 C1 34;;Chantepie;48.088351, -1.619091;35055;3009
3013;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;C1 34;;Chantepie;48.085813, -1.614717;35055;3013
3027;2011-08-25Z;Abri double;OUI;OUI;OUI;OUI;34 C1;;Chantepie;48.085803, -1.608136;35055;3027
3029;2014-08-12Z;Poteau;NON;NON;NON;OUI;34 C1;;Chantepie;48.085706, -1.607473;35055;3029
3033;2014-09-01Z;Poteau;NON;NON;NON;OUI;34;;Chantepie;48.098224, -1.621153;35055;3033
3035;2018-04-04Z;Poteau;NON;NON;NON;OUI;34;;Chantepie;48.092457, -1.618169;35055;3035
3038;2014-08-18Z;Poteau;NON;NON;NON;OUI;13 34 C1;;Chantepie;48.087497, -1.616789;35055;3038
3103;2012-01-13Z;Abri simple;OUI;OUI;OUI;NON;;52;Pacé;48.149232, -1.788989;35210;3103
3121;2012-01-13Z;Poteau;NON;NON;NON;NON;;52;Pacé;48.149381, -1.789012;35210;3121
3123;2012-01-13Z;Poteau;NON;NON;NON;NON;;65;Pacé;48.174088, -1.789401;35210;3123
3124;2012-01-13Z;Poteau;NON;NON;NON;NON;;65;Pacé;48.175366, -1.789981;35210;3124
3134;2012-01-13Z;Abri simple;OUI;NON;OUI;OUI;52;;Pacé;48.141622, -1.770457;35210;3134
3169;2016-05-12Z;Poteau;NON;NON;NON;OUI;77;;Pacé;48.152618, -1.763563;35210;3169
3171;2016-03-11Z;Poteau;NON;NON;NON;OUI;77;;Pacé;48.15162, -1.759805;35210;3171
3175;2016-03-11Z;Poteau;NON;NON;NON;OUI;77;;Pacé;48.147682, -1.768483;35210;3175
3203;2014-08-12Z;Abri simple;OUI;NON;NON;NON;;74;Orgères;47.976283, -1.657445;35208;3203
3206;2015-05-13Z;Poteau;NON;NON;NON;NON;;74;Orgères;47.975387, -1.652392;35208;3206
3211;2011-08-25Z;Abri double;OUI;OUI;OUI;OUI;74;;Orgères;47.997273, -1.668431;35208;3211
3212;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;74;;Orgères;48.000737, -1.666758;35208;3212
3248;2011-08-25Z;Poteau;NON;NON;NON;;;;Orgères;47.962638, -1.685005;35208;3248
3305;2011-08-25Z;Abri double;OUI;OUI;OUI;OUI;150 50;;Thorigné-Fouillard;48.158973, -1.579631;35334;3305
3306;2012-03-20Z;Abri bâti;NON;OUI;OUI;OUI;50 150;;Thorigné-Fouillard;48.164176, -1.579265;35334;3306
3308;2012-03-20Z;Abri simple;OUI;OUI;OUI;OUI;50;;Thorigné-Fouillard;48.174332, -1.602138;35334;3308
3310;2011-08-25Z;Abri simple;OUI;OUI;OUI;NON;;50 150;Thorigné-Fouillard;48.156448, -1.591842;35334;3310
3313;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;50 150;;Thorigné-Fouillard;48.159169, -1.579798;35334;3313
3405;2014-08-12Z;Abri simple;OUI;NON;OUI;NON;;75;Nouvoitou;48.04458, -1.561621;35204;3405
3411;2015-05-12Z;;;;;;;;;;;
3421;2017-08-01Z;Poteau;NON;NON;NON;OUI;75;;Nouvoitou;48.03878, -1.546387;35204;3421
3428;2018-06-14Z;Poteau;NON;NON;NON;OUI;75;;Nouvoitou;48.039947, -1.541495;35204;3428
3507;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;52;;Montgermont;48.148918, -1.704108;35189;3507
3508;2012-03-20Z;Poteau;NON;NON;NON;NON;;52;Montgermont;48.148382, -1.703613;35189;3508
3510;2012-03-20Z;Poteau;NON;NON;NON;OUI;52;;Montgermont;48.155558, -1.710743;35189;3510
3601;2012-03-20Z;Poteau;NON;NON;NON;;;;Parthenay-de-Bretagne;48.183471, -1.835694;35216;3601
3603;2012-03-20Z;Abri simple;OUI;OUI;OUI;NON;;65;Parthenay-de-Bretagne;48.191638, -1.827121;35216;3603
3612;2012-03-20Z;Poteau;NON;NON;NON;NON;;65;Parthenay-de-Bretagne;48.189949, -1.820176;35216;3612
3705;2011-08-25Z;Abri auvent;OUI;NON;OUI;NON;;152 52;Saint-Gilles;48.15298, -1.829806;35275;3705
3714;2012-03-25Z;Poteau;NON;NON;NON;OUI;52 152;;Saint-Gilles;48.152522, -1.829773;35275;3714
3735;2017-07-31Z;Poteau;NON;NON;NON;;;;Saint-Gilles;48.137984, -1.869432;35275;3735
3757;2012-03-20Z;Abri bâti;NON;NON;OUI;OUI;76 153 53;;Vezin-le-Coquet;48.11887, -1.756833;35353;3757
3763;2013-08-05Z;Poteau;NON;NON;NON;OUI;76 53 153;;Vezin-le-Coquet;48.119239, -1.761273;35353;3763
3802;2014-08-12Z;Abri double;OUI;OUI;OUI;OUI;74 161;;Bourgbarré;47.994926, -1.614233;35032;3802
3809;2014-08-12Z;Poteau;NON;NON;NON;OUI;161 74;;Bourgbarré;47.994727, -1.614138;35032;3809
3814;2014-08-12Z;;;;;NON;;161;;;;
3869;2014-08-12Z;Poteau;NON;NON;NON;OUI;55;;Mordelles;48.073924, -1.85372;35196;3869
3910;2014-08-12Z;Poteau;NON;NON;NON;OUI;72 172 79;;Pont-Péan;48.016959, -1.705245;35363;3910
3912;2014-08-12Z;Poteau;NON;NON;NON;OUI;72 172 79;;Pont-Péan;48.010772, -1.706394;35363;3912
3954;2011-12-15Z;Abri simple;NON;NON;NON;OUI;94 70;;Saint-Sulpice-la-Forêt;48.21475, -1.586501;35315;3954
3959;2011-12-15Z;Abri simple;NON;NON;NON;OUI;70 94;;Saint-Sulpice-la-Forêt;48.211771, -1.590509;35315;3959
3960;2011-12-15Z;Abri simple;OUI;OUI;OUI;OUI;94 70;;Saint-Sulpice-la-Forêt;48.214637, -1.586893;35315;3960
4009;2012-03-20Z;Poteau;NON;NON;NON;OUI;64;;Acigné;48.136816, -1.548448;35001;4009
4020;2015-02-27Z;Poteau;NON;NON;NON;OUI;64 164;;Acigné;48.140166, -1.527351;35001;4020
4073;2017-03-03Z;Poteau;NON;NON;NON;;;;La Chapelle-des-Fougeretz;48.182534, -1.72736;35059;4073
4101;2015-05-12Z;Poteau;NON;NON;NON;NON;;173 73;Corps-Nuds;47.985025, -1.576372;35088;4101
4102;2011-08-25Z;Abri simple;OUI;OUI;OUI;NON;;173 73;Corps-Nuds;47.982393, -1.580817;35088;4102
4103;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;73 173;;Corps-Nuds;47.977794, -1.585033;35088;4103
4109;2014-08-12Z;Poteau;NON;NON;NON;OUI;73 173;;Corps-Nuds;47.97901, -1.587893;35088;4109
4112;2014-08-12Z;Poteau;NON;NON;NON;NON;;73 173;Corps-Nuds;47.985302, -1.576027;35088;4112
4160;2012-03-20Z;Poteau;NON;NON;NON;OUI;67 167;;Brécé;48.107291, -1.478381;35039;4160
4161;2012-03-20Z;Poteau;NON;NON;NON;OUI;67 167;;Brécé;48.109064, -1.478264;35039;4161
4163;2012-03-20Z;Poteau;NON;NON;NON;OUI;67;;Brécé;48.108239, -1.507377;35039;4163
4202;2014-08-12Z;Abri simple;OUI;OUI;OUI;OUI;156 56;;Chavagne;48.051992, -1.79066;35076;4202
4205;2011-08-25Z;Abri simple;OUI;OUI;OUI;OUI;56;;Chavagne;48.0582, -1.776254;35076;4205
