Geo Point;Geo Shape;objectid;id_voie;nom_voie;code_insee;nom_commune;nombre_support;code_modele;libelle_modele;date_creation;gestionnaire;commentaire
48.0861589713, -1.65963450692;"{""type"": ""Point"", ""coordinates"": [-1.659634506923811, 48.08615897130928]}";605;9585;Square de Nimègue;35238;Rennes;8;;autre;1995-12-31T23:00:00Z;Rennes Métropole;n°20
48.1096833193, -1.68381000194;"{""type"": ""Point"", ""coordinates"": [-1.683810001936705, 48.109683319331424]}";614;9634;Place de Bretagne;35238;Rennes;7;;S 23;1999-12-31T23:00:00Z;Rennes Métropole;n°1
48.0890166353, -1.63862807805;"{""type"": ""Point"", ""coordinates"": [-1.638628078049656, 48.08901663525659]}";627;9134;Rue Jean Monnet;35238;Rennes;6;;S 23;1996-12-31T23:00:00Z;Rennes Métropole;face n°14
48.0897405678, -1.64086305114;"{""type"": ""Point"", ""coordinates"": [-1.640863051137035, 48.089740567765396]}";628;8568;Rue Victor Schoelcher;35238;Rennes;4;;autre;1998-12-31T23:00:00Z;Rennes Métropole;derrière n°7
48.0964113965, -1.65495617964;"{""type"": ""Point"", ""coordinates"": [-1.654956179644376, 48.09641139647494]}";629;8687;Rue Francisco Ferrer;35238;Rennes;3;;S 23;2012-06-12T22:00:00Z;Rennes Métropole;n°7
48.1074034985, -1.66842216712;"{""type"": ""Point"", ""coordinates"": [-1.668422167119461, 48.1074034985294]}";630;9123;Rue Alain Gerbault;35238;Rennes;3;;autre;;Rennes Métropole;n°26
48.097350358, -1.68254434261;"{""type"": ""Point"", ""coordinates"": [-1.682544342610417, 48.09735035800519]}";633;10131;Square de Villeneuve;35238;Rennes;2;;S 23;1996-12-31T23:00:00Z;Rennes Métropole;entrée rue Linne - pas de SV
48.1209313902, -1.67469737978;"{""type"": ""Point"", ""coordinates"": [-1.67469737978165, 48.120931390163534]}";637;8475;Rue des Tanneurs;35238;Rennes;3;;S 23-1;2014-07-10T22:00:00Z;Rennes Métropole;n°28
48.1085969402, -1.68370493801;"{""type"": ""Point"", ""coordinates"": [-1.683704938009626, 48.10859694017544]}";638;9649;Rue Poullain Duparc;35238;Rennes;3;;S 23-1;;Rennes Métropole;n°60
48.1178612108, -1.70967033089;"{""type"": ""Point"", ""coordinates"": [-1.709670330886313, 48.11786121077337]}";639;9479;Square du Berry;35238;Rennes;5;;S 23;2013-12-31T23:00:00Z;Rennes Métropole;n°4
48.1171558384, -1.70955175698;"{""type"": ""Point"", ""coordinates"": [-1.709551756975642, 48.117155838385166]}";640;9479;Square du Berry;35238;Rennes;5;;S 23;2013-12-31T23:00:00Z;Rennes Métropole;face n°1
48.0980991923, -1.68338408808;"{""type"": ""Point"", ""coordinates"": [-1.683384088079791, 48.09809919233204]}";648;10131;Square de Villeneuve;35238;Rennes;2;;S 23;1996-12-31T23:00:00Z;Rennes Métropole;entrée rue A.Bouchart - pas de SV
48.1120887892, -1.67497917327;"{""type"": ""Point"", ""coordinates"": [-1.674979173271282, 48.11208878915485]}";657;9048;Rue Gambetta;35238;Rennes;5;;S 23-1;1992-12-31T23:00:00Z;Rennes Métropole;piscine St-Georges n°4
48.1135812553, -1.67940264748;"{""type"": ""Point"", ""coordinates"": [-1.679402647477273, 48.11358125531817]}";660;9062;Rue Le Bastard;35238;Rennes;3;;S 23-1;2014-09-21T22:00:00Z;Rennes Métropole;n°17
48.0991506953, -1.6487899126;"{""type"": ""Point"", ""coordinates"": [-1.648789912603575, 48.09915069530876]}";670;9167;Rue de Châteaugiron;35238;Rennes;4;;S 23-1;2014-10-09T22:00:00Z;Rennes Métropole;derrière n°100 - pas de SV
48.1231482413, -1.70603617825;"{""type"": ""Point"", ""coordinates"": [-1.706036178249479, 48.12314824132235]}";672;9482;Rue de Lorraine;35238;Rennes;3;;S 23;2014-11-02T23:00:00Z;Rennes Métropole;n°7 - pas de SV
48.123992177, -1.65433012493;"{""type"": ""Point"", ""coordinates"": [-1.654330124925163, 48.12399217701848]}";678;10261;Parc de Maurepas;35238;Rennes;8;;;1992-12-31T23:00:00Z;Rennes Métropole;face n°25 Courteline
48.1199483627, -1.65843072621;"{""type"": ""Point"", ""coordinates"": [-1.658430726214691, 48.119948362712925]}";692;8756;Rue Zacharie Roussin;35238;Rennes;7;;S 23;2004-12-31T23:00:00Z;Rennes Métropole;Cs.Courtemanche n°13
48.0857648688, -1.67100150819;"{""type"": ""Point"", ""coordinates"": [-1.671001508189935, 48.085764868777495]}";696;9869;Cours de Bilbao;35238;Rennes;4;;S 23-1;2015-03-29T22:00:00Z;Rennes Métropole;face au n°16 - pas de SV
48.1212982738, -1.6810021697;"{""type"": ""Point"", ""coordinates"": [-1.68100216969678, 48.12129827381589]}";698;8994;Canal Saint-Martin;35238;Rennes;5;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;derrière n°14
48.1214976416, -1.69294854714;"{""type"": ""Point"", ""coordinates"": [-1.692948547142578, 48.121497641588284]}";699;9745;Allée de la Flume;35238;Rennes;4;;S 23;2008-12-31T23:00:00Z;Rennes Métropole;métro Pontchaillou
48.1068822096, -1.67478083199;"{""type"": ""Point"", ""coordinates"": [-1.67478083198613, 48.10688220960865]}";702;9142;Boulevard Magenta;35238;Rennes;8;;autre;1995-12-31T23:00:00Z;Rennes Métropole;centre des impots n°2 - privé
48.1024473966, -1.70789056848;"{""type"": ""Point"", ""coordinates"": [-1.707890568477794, 48.10244739662244]}";708;9837;Rue Ferdinand de Lesseps;35238;Rennes;5;;autre;1997-12-31T23:00:00Z;Rennes Métropole;derrière n°18
48.1215090489, -1.71199403721;"{""type"": ""Point"", ""coordinates"": [-1.711994037210796, 48.12150904892239]}";712;9643;Cours Président John Fitzgerald Kennedy;35238;Rennes;4;;S 23;1998-12-31T23:00:00Z;Rennes Métropole;
48.0999954132, -1.69670622932;"{""type"": ""Point"", ""coordinates"": [-1.696706229324053, 48.099995413159014]}";715;10057;Rue Roger-Henri Guerrand;35238;Rennes;10;;autre;;Rennes Métropole;derrière n°5 - pas de SV
48.1055258114, -1.67287716469;"{""type"": ""Point"", ""coordinates"": [-1.672877164685612, 48.105525811442874]}";724;9169;Avenue Jean Janvier;35238;Rennes;4;;S 23-1;2015-06-28T22:00:00Z;Rennes Métropole;face n°41 - pas de SV
48.1072133349, -1.65878788638;"{""type"": ""Point"", ""coordinates"": [-1.658787886376442, 48.1072133348546]}";734;8620;Rue Bertrand Robidou;35238;Rennes;2;;;2015-12-07T23:00:00Z;Rennes Métropole;face n°40
48.1072665385, -1.6778522895;"{""type"": ""Point"", ""coordinates"": [-1.677852289497444, 48.10726653845268]}";737;9242;Rue d'Isly;35238;Rennes;6;;S 23-1;2016-01-19T23:00:00Z;Rennes Métropole;n°2 - pas de SV
48.0857600166, -1.66637176077;"{""type"": ""Point"", ""coordinates"": [-1.666371760771334, 48.085760016581496]}";738;9682;Allée du Gacet;35238;Rennes;5;;S 23;2016-01-25T23:00:00Z;Rennes Métropole;n°1
48.1121209976, -1.68621420326;"{""type"": ""Point"", ""coordinates"": [-1.686214203257184, 48.11212099756555]}";745;8896;Rue de la Salle Verte;35238;Rennes;5;;S 23-1;2016-02-02T23:00:00Z;Rennes Métropole;face n°6 - pas de SV
48.1045659306, -1.68354278574;"{""type"": ""Point"", ""coordinates"": [-1.683542785738392, 48.10456593058637]}";750;8900;Rue du Papier Timbré;35238;Rennes;3;;;2016-04-19T22:00:00Z;Rennes Métropole;n°16
48.1003228533, -1.66783118488;"{""type"": ""Point"", ""coordinates"": [-1.667831184877616, 48.100322853329565]}";763;9246;Rue de Riaval;35238;Rennes;2;;;2016-12-18T23:00:00Z;Rennes Métropole;n°30
48.1101165154, -1.67026295056;"{""type"": ""Point"", ""coordinates"": [-1.67026295056112, 48.110116515373356]}";764;9716;Passage de la Chapelle Boby;35238;Rennes;3;;S 23-1;2016-10-24T22:00:00Z;Rennes Métropole;face au n°9 A.Briand - pas de SV
48.1037450061, -1.70998851399;"{""type"": ""Point"", ""coordinates"": [-1.709988513985323, 48.103745006105505]}";765;9406;Rue Eugène Pottier;35238;Rennes;3;;S 23-1;2017-06-20T22:00:00Z;Rennes Métropole;n°112
48.0874810548, -1.70009985519;"{""type"": ""Point"", ""coordinates"": [-1.700099855190122, 48.08748105483137]}";767;8328;Rue du Temple de Blosne;35281;Saint-Jacques-de-la-Lande;4;;SV 1;2011-12-31T23:00:00Z;Rennes Métropole;n°96
48.0940197174, -1.65753605748;"{""type"": ""Point"", ""coordinates"": [-1.657536057481469, 48.09401971739141]}";770;8557;Rue Marcel Callo;35238;Rennes;7;;S 23;2017-05-31T22:00:00Z;Rennes Métropole;n°1 - pas de SV
48.0872424354, -1.69768374408;"{""type"": ""Point"", ""coordinates"": [-1.697683744079233, 48.08724243539225]}";772;8321;Allée du Cormier;35281;Saint-Jacques-de-la-Lande;2;;SV 1;2013-12-31T23:00:00Z;Rennes Métropole;n°20
48.1102785536, -1.6598851614;"{""type"": ""Point"", ""coordinates"": [-1.659885161396238, 48.11027855360159]}";779;8506;Avenue Aristide Briand;35238;Rennes;4;;S 23-1;2016-08-23T22:00:00Z;Rennes Métropole;n°105 - pas de SV
48.1103659933, -1.66146895474;"{""type"": ""Point"", ""coordinates"": [-1.661468954742078, 48.110365993310076]}";780;8506;Avenue Aristide Briand;35238;Rennes;9;;S 23;;Rennes Métropole;angle Louise Weiss - pas de SV
48.1172108991, -1.68252971489;"{""type"": ""Point"", ""coordinates"": [-1.682529714887281, 48.1172108991351]}";786;9627;Rue Legraverend;35238;Rennes;3;;SV 23-1;2015-12-31T23:00:00Z;Rennes Métropole;n°19bis - pas de SV
48.0804192937, -1.71390797895;"{""type"": ""Point"", ""coordinates"": [-1.713907978946337, 48.080419293705084]}";790;8360;Rue François Mitterrand;35281;Saint-Jacques-de-la-Lande;5;;SV 1;2007-12-31T23:00:00Z;Rennes Métropole;n°10
47.9972394987, -1.66844769776;"{""type"": ""Point"", ""coordinates"": [-1.668447697756986, 47.997239498719956]}";1219;2369;Rue de Rennes;35208;Orgères;3;;SV 9;;Rennes Métropole;face n°11
48.1237900089, -1.80171342045;"{""type"": ""Point"", ""coordinates"": [-1.801713420454707, 48.123790008862265]}";1221;3179;Rue de Rennes;35131;l'Hermitage;5;;SV 7;;Privé;parking supermarché
48.1260330037, -1.81688443396;"{""type"": ""Point"", ""coordinates"": [-1.816884433955815, 48.12603300372074]}";1222;22024;Place Saint-Avit;35131;l'Hermitage;6;;SV 10;;Rennes Métropole;n°1-2 et 19
48.1055543767, -1.6834432423;"{""type"": ""Point"", ""coordinates"": [-1.683443242298616, 48.105554376710536]}";135;9725;Rue du Puits Mauger;35238;Rennes;4;;S 23-1;2017-10-29T23:00:00Z;Rennes Métropole;n°41
48.1083968402, -1.60812401222;"{""type"": ""Point"", ""coordinates"": [-1.608124012223471, 48.10839684021625]}";1639;7185;Rue Carrick on Shannon;35051;Cesson-Sévigné;6;;ratelier;2013-12-31T23:00:00Z;;entre n°1 et 3
48.1659640416, -1.58078869835;"{""type"": ""Point"", ""coordinates"": [-1.580788698354787, 48.165964041608156]}";1649;7791;les Blanchets;35334;Thorigné-Fouillard;6;;SV 1;;Rennes Métropole;salle de sport
48.1532017479, -1.58158507897;"{""type"": ""Point"", ""coordinates"": [-1.581585078973261, 48.15320174794094]}";1651;7715;Rue de Rennes;35334;Thorigné-Fouillard;2;;SV 6;2007-12-31T23:00:00Z;Rennes Métropole;esplande des droits de l'homme - Mairie
48.1086188261, -1.70996955555;"{""type"": ""Point"", ""coordinates"": [-1.709969555545156, 48.10861882612736]}";1657;9358;Rue Moulin du Comte;35238;Rennes;3;;S 23-1;2014-12-31T23:00:00Z;Rennes Métropole;au n°1
48.089880216, -1.67711566147;"{""type"": ""Point"", ""coordinates"": [-1.677115661472016, 48.08988021601587]}";1661;9796;Square des Hautes Chalais;35238;Rennes;4;;S 23;2010-12-31T23:00:00Z;Privé;n°44
48.1112111359, -1.68855205915;"{""type"": ""Point"", ""coordinates"": [-1.688552059145848, 48.111211135914864]}";1666;9256;Rue du Père Grignion;35238;Rennes;5;;S 23-1;2018-04-03T22:00:00Z;Rennes Métropole;n°16
48.1303677925, -1.63427479719;"{""type"": ""Point"", ""coordinates"": [-1.634274797191013, 48.130367792538784]}";1685;10200;Square René Cassin;35238;Rennes;12;;;;Privé;parking sous immeuble
48.1811664131, -1.64450672096;"{""type"": ""Point"", ""coordinates"": [-1.644506720955008, 48.181166413138165]}";1690;5937;Chemin du Moulin;35024;Betton;6;;;2007-12-31T23:00:00Z;Rennes Métropole;rue du Vau Chalet angle
48.0312481096, -1.75943947992;"{""type"": ""Point"", ""coordinates"": [-1.759439479922229, 48.03124810955469]}";1699;1667;le Vert Buisson;35047;Bruz;8;;;2007-12-31T23:00:00Z;Rennes Métropole;à coté arrêt de BUS angle rond-point
48.027650081, -1.74989810917;"{""type"": ""Point"", ""coordinates"": [-1.749898109167849, 48.02765008100162]}";1707;1381;Rue de la Cité;35047;Bruz;3;;;;Rennes Métropole;n°2
48.1760724644, -1.63960523358;"{""type"": ""Point"", ""coordinates"": [-1.639605233575026, 48.176072464445674]}";1720;5966;Rue de Rennes;35024;Betton;3;;SV 2;2017-12-31T23:00:00Z;Rennes Métropole;n°44
48.1812783497, -1.63464296913;"{""type"": ""Point"", ""coordinates"": [-1.634642969130479, 48.18127834965635]}";1724;6003;Place Raymond Vinclair;35024;Betton;12;;SV 13;2007-12-31T23:00:00Z;Rennes Métropole;gare SNCF
48.0470953751, -1.74283782595;"{""type"": ""Point"", ""coordinates"": [-1.742837825947586, 48.04709537509885]}";1740;1546;Contour Antoine de Saint-Exupéry;35047;Bruz;23;;SV 17;2016-12-31T23:00:00Z;Rennes Métropole;gauche restaurant universitaire
48.0462840674, -1.74634616823;"{""type"": ""Point"", ""coordinates"": [-1.746346168234854, 48.046284067363516]}";1742;1544;Rue Blaise Pascal;35047;Bruz;16;;SV 18;2009-12-31T23:00:00Z;Privé;ENS Rennes
48.0296082643, -1.75764139725;"{""type"": ""Point"", ""coordinates"": [-1.757641397247138, 48.029608264320544]}";1744;1516;Place du Vert Buisson;35047;Bruz;4;;SV 19;;Rennes Métropole;derrière n°13
48.0238987999, -1.74813375975;"{""type"": ""Point"", ""coordinates"": [-1.74813375974954, 48.02389879994381]}";1715;1370;Place du Chanoine Roullin;35047;Bruz;3;;SV 19;;Rennes Métropole;n°14
48.1085069748, -1.6760734888;"{""type"": ""Point"", ""coordinates"": [-1.67607348879666, 48.10850697482023]}";2542;9092;Rue Saint-Thomas;35238;Rennes;5;;S 23-1;2018-07-31T22:00:00Z;Rennes Métropole;face n°2
48.0874634596, -1.6167957905;"{""type"": ""Point"", ""coordinates"": [-1.616795790500629, 48.08746345955752]}";2946;129;Avenue André Bonnin;35055;Chantepie;2;;;2012-12-31T23:00:00Z;Rennes Métropole;face n°95
48.0298622152, -1.75939972688;"{""type"": ""Point"", ""coordinates"": [-1.759399726877092, 48.029862215224135]}";2951;1516;Place du Vert Buisson;35047;Bruz;4;;SV 20;2009-12-31T23:00:00Z;Rennes Métropole;n°3
48.0291443662, -1.76009587168;"{""type"": ""Point"", ""coordinates"": [-1.76009587167512, 48.02914436620553]}";1700;1516;Place du Vert Buisson;35047;Bruz;12;;SV 20;2009-12-31T23:00:00Z;Rennes Métropole;entrée centre commercial
48.1084826999, -1.61018219943;"{""type"": ""Point"", ""coordinates"": [-1.610182199433507, 48.10848269988858]}";2958;7178;Rue de Bray;35051;Cesson-Sévigné;12;;;2007-12-31T23:00:00Z;Rennes Métropole;C.C Monniais
48.1072913297, -1.61456008485;"{""type"": ""Point"", ""coordinates"": [-1.614560084848813, 48.10729132969099]}";2957;7178;Rue de Bray;35051;Cesson-Sévigné;6;;;2013-12-31T23:00:00Z;Rennes Métropole;face à la Poste
48.0208140462, -1.6512059286;"{""type"": ""Point"", ""coordinates"": [-1.651205928601708, 48.02081404621216]}";3362;708;Rue Frédéric Deschamps;35266;Saint-Erblon;3;;SV 24;2015-12-31T23:00:00Z;Rennes Métropole;n°1
48.1087622263, -1.66583530091;"{""type"": ""Point"", ""coordinates"": [-1.665835300906333, 48.10876222634697]}";1;9126;Boulevard René Théophile Hyacinthe Laënnec;35238;Rennes;5;;S 23-1;2017-05-04T22:00:00Z;Rennes Métropole;entre n°14 et 16 (pont)
48.123573294, -1.60009375092;"{""type"": ""Point"", ""coordinates"": [-1.600093750915838, 48.12357329401592]}";3790;7271;Boulevard des Métairies;35051;Cesson-Sévigné;5;;SV 14;;Rennes Métropole;n°16
48.1056852148, -1.67324545078;"{""type"": ""Point"", ""coordinates"": [-1.673245450782471, 48.10568521480209]}";477;9141;Rue Albert Aubry;35238;Rennes;5;;S 23;2002-12-31T23:00:00Z;Rennes Métropole;face au n°5
48.1059202712, -1.67565871481;"{""type"": ""Point"", ""coordinates"": [-1.675658714808178, 48.10592027120835]}";483;10227;Esplanade Général de Gaulle;35238;Rennes;9;;S 23;;Rennes Métropole;- pas de SV
48.1079061509, -1.68161993243;"{""type"": ""Point"", ""coordinates"": [-1.681619932426802, 48.107906150939066]}";494;9094;Boulevard de la Liberté;35238;Rennes;5;;S 23;2005-12-31T23:00:00Z;Rennes Métropole;n°36
48.1083046591, -1.68299754109;"{""type"": ""Point"", ""coordinates"": [-1.682997541092909, 48.10830465914797]}";496;9094;Boulevard de la Liberté;35238;Rennes;3;;S 23;1998-12-31T23:00:00Z;Rennes Métropole;n°50
48.1106416689, -1.68297935265;"{""type"": ""Point"", ""coordinates"": [-1.682979352647923, 48.11064166889833]}";498;9108;Rue Saint-Yves;35238;Rennes;7;;S 23;1997-12-31T23:00:00Z;Rennes Métropole;n°16 - 2 rajoutés
48.110834802, -1.68122703699;"{""type"": ""Point"", ""coordinates"": [-1.681227036985669, 48.11083480201144]}";501;9159;Place du Calvaire;35238;Rennes;3;;S 23;1992-12-31T23:00:00Z;Rennes Métropole;n°4
48.1093247294, -1.68033273392;"{""type"": ""Point"", ""coordinates"": [-1.680332733919951, 48.10932472944859]}";503;9096;Rue de La Chalotais;35238;Rennes;5;;S 23;2007-12-31T23:00:00Z;Rennes Métropole;n°1 - pas de SV
48.1162829237, -1.67407778123;"{""type"": ""Point"", ""coordinates"": [-1.674077781232194, 48.116282923720526]}";506;9034;Rue du Général Maurice Guillaudot;35238;Rennes;3;;S 23;2003-12-31T23:00:00Z;Rennes Métropole;n°4
48.0450896006, -1.60308057978;"{""type"": ""Point"", ""coordinates"": [-1.603080579783955, 48.045089600598054]}";3386;919;Place de la Poste;35352;Vern-sur-Seiche;2;;SV 6;2007-12-31T23:00:00Z;Rennes Métropole;n°6
48.044794905, -1.60312427595;"{""type"": ""Point"", ""coordinates"": [-1.603124275949152, 48.0447949049655]}";3387;888;Place de la Mairie;35352;Vern-sur-Seiche;2;;SV 6;2007-12-31T23:00:00Z;Rennes Métropole;n°3
48.0459508295, -1.6025586447;"{""type"": ""Point"", ""coordinates"": [-1.602558644704463, 48.04595082951471]}";3389;829;Rue de Châteaubriant;35352;Vern-sur-Seiche;5;;SV 6;2015-12-31T23:00:00Z;Rennes Métropole;face n°9
48.0461237418, -1.59530185106;"{""type"": ""Point"", ""coordinates"": [-1.595301851061499, 48.0461237418207]}";3392;878;Rue Laënnec;35352;Vern-sur-Seiche;5;;;;Rennes Métropole;Dojo n°3
48.1051246652, -1.67790852646;"{""type"": ""Point"", ""coordinates"": [-1.677908526458935, 48.105124665150875]}";3776;10229;Place du Colombier;35238;Rennes;8;;S 23-1;2018-07-02T22:00:00Z;Rennes Métropole;face n°21
48.2963394139, -1.94529523472;"{""type"": ""Point"", ""coordinates"": [-1.945295234723611, 48.2963394138889]}";3786;19372;Rue de la Libération;35022;Bécherel;1;;SV 28;;Rennes Métropole;face n°6
48.1166073033, -1.60454694669;"{""type"": ""Point"", ""coordinates"": [-1.604546946689797, 48.116607303280524]}";3794;7222;Place de l'Eglise;35051;Cesson-Sévigné;4;;SV 2;2007-12-31T23:00:00Z;Rennes Métropole;face n°1
48.1147391807, -1.59614112171;"{""type"": ""Point"", ""coordinates"": [-1.59614112171149, 48.11473918068898]}";3795;7195;Allée de Champagné;35051;Cesson-Sévigné;12;;SV 33;2007-12-31T23:00:00Z;Rennes Métropole;n°3 Palais des Sports
48.1159720235, -1.59280779111;"{""type"": ""Point"", ""coordinates"": [-1.592807791113284, 48.11597202348551]}";3800;7326;Route de la Valette;35051;Cesson-Sévigné;6;;SV 14;2012-12-31T23:00:00Z;Rennes Métropole;n°1A, B et C Espace de Grippé
48.0952252572, -1.66342591351;"{""type"": ""Point"", ""coordinates"": [-1.66342591350985, 48.095225257239946]}";3801;8781;Boulevard Emile Combes;35238;Rennes;6;;S 23-1;2018-09-30T22:00:00Z;Rennes Métropole;rue Bernard Salmon
48.0954703464, -1.6628145938;"{""type"": ""Point"", ""coordinates"": [-1.662814593802522, 48.095470346383024]}";3802;8781;Boulevard Emile Combes;35238;Rennes;2;;S 23-1;2018-09-30T22:00:00Z;Rennes Métropole;rue Pierre Lebellé
48.1107925561, -1.48335037384;"{""type"": ""Point"", ""coordinates"": [-1.483350373837245, 48.110792556083496]}";4202;7093;Rue de Rennes;35039;Brécé;4;;SV 6;2010-12-31T23:00:00Z;Rennes Métropole;du n°8 au 12
48.106703757, -1.4840867604;"{""type"": ""Point"", ""coordinates"": [-1.484086760397378, 48.10670375699141]}";4205;7082;Rue du Languedoc;35039;Brécé;12;;SV 37;2012-12-31T23:00:00Z;Rennes Métropole;Complexe sportif
48.1318326396, -1.53519986111;"{""type"": ""Point"", ""coordinates"": [-1.535199861106864, 48.13183263962019]}";4607;6918;Rue Saint-Louis;35001;Acigné;2;;SV 10;2010-12-31T23:00:00Z;Rennes Métropole;n°1
